evtid,evla,evlo,evdp,station,stla,stlo,gcarc,s2ks,s3ks,s4ks,tridx,snr,ccf1,ccf2,ccf3,ccf4,ccf5,t32_cc,t32_pp,ccf_cc,ccf_pp,t32_fw1,ccf_fw1,ccf_sg1,t32_fw2,ccf_fw2,ccf_sg2,t32_fw3,ccf_fw3,ccf_sg3,t32_fw4,ccf_fw4,ccf_sg4,t32_fw5,ccf_fw5,ccf_sg5,auto_selected,group,az
20200706_2254,-5.69,110.55,535.0,CI.ACP.,32.955,-116.303,128.678,1577.533,1595.976,1601.522,156.0,3.706,0.428,0.475,0.459,0.46,0.463,-1.4,0.2,0.789,0.65,-0.7,0.402,0.402,-0.2,0.408,0.402,-0.7,0.422,0.402,-0.5,0.422,0.402,-0.4,0.415,0.402,0,-1.0,51.606
20200706_2254,-5.69,110.55,535.0,CI.CRG.,35.242,-119.725,125.212,1555.739,1571.608,1576.349,157.0,3.258,0.591,0.617,0.603,0.6,0.607,-0.2,0.1,0.917,0.871,-0.3,0.952,0.952,0.1,0.933,0.952,-0.1,0.939,0.952,0.0,0.938,0.952,0.0,0.936,0.952,1,1.0,50.23
20200706_2254,-5.69,110.55,535.0,CC.TCBU.,44.241,-121.664,120.395,1524.785,1537.442,1541.197,158.0,1.871,0.217,0.27,0.263,0.263,0.263,8.0,-4.2,0.094,-0.176,5.9,0.483,0.483,6.1,0.444,0.483,5.9,0.483,0.483,5.8,0.492,0.483,5.8,0.482,0.483,0,-1.0,41.03
20200706_2254,-5.69,110.55,535.0,BK.WELL.00,38.438,-120.724,123.315,1543.634,1558.188,1562.522,159.0,2.14,0.342,0.358,0.354,0.351,0.354,-5.6,-4.9,0.374,0.767,-5.6,0.545,0.545,-5.4,0.577,0.545,-5.7,0.554,0.545,-5.5,0.557,0.545,-5.6,0.558,0.545,0,-1.0,46.981
20200706_2254,-5.69,110.55,535.0,BK.OVRO.00,37.231,-118.283,125.557,1557.924,1574.038,1578.856,160.0,5.848,0.418,0.403,0.403,0.393,0.393,0.1,1.4,0.696,0.595,1.4,0.67,0.67,1.8,0.725,0.67,1.5,0.701,0.67,1.6,0.708,0.67,1.7,0.709,0.67,1,1.0,47.432
20200706_2254,-5.69,110.55,535.0,CI.HDH.,34.775,-118.64,126.209,1562.046,1578.633,1583.597,161.0,3.838,0.553,0.481,0.464,0.476,0.474,-0.8,-0.9,0.888,0.939,-1.1,0.724,0.724,-0.7,0.737,0.724,-1.1,0.715,0.724,-0.9,0.721,0.724,-0.9,0.719,0.724,1,1.0,50.374
20200706_2254,-5.69,110.55,535.0,1P.GUMN.,-50.32,-75.364,123.757,1546.464,1561.319,1565.745,162.0,1.198,0.183,0.138,0.145,0.169,0.163,-2.1,4.1,0.538,-0.642,-2.6,0.639,0.639,-2.2,0.691,0.639,-2.2,0.685,0.639,-2.4,0.664,0.639,-2.4,0.664,0.639,0,-1.0,175.471
20200706_2254,-5.69,110.55,535.0,1P.CURI.,-51.613,-74.556,122.53,1538.596,1552.625,1556.798,163.0,0.761,0.249,0.268,0.27,0.269,0.273,1.0,4.4,0.598,-0.72,1.1,0.485,0.485,1.0,0.608,0.485,1.0,0.598,0.485,1.0,0.565,0.485,1.0,0.566,0.485,0,-1.0,176.249
20200706_2254,-5.69,110.55,535.0,CI.DRE.,32.805,-115.447,129.401,1582.035,1601.039,1606.763,164.0,3.312,0.443,0.413,0.437,0.435,0.432,1.4,4.6,0.565,-0.624,0.2,0.472,0.472,0.9,0.412,0.472,0.3,0.421,0.472,0.5,0.414,0.472,0.7,0.416,0.472,0,-1.0,51.435
20200706_2254,-5.69,110.55,535.0,YB.MOJQ.00,34.761,-115.795,128.378,1575.664,1593.878,1599.351,165.0,2.758,0.428,0.568,0.556,0.559,0.563,-1.3,-0.9,0.841,0.799,-1.3,0.538,0.538,-0.9,0.542,0.538,-1.3,0.552,0.538,-1.2,0.555,0.538,-1.1,0.549,0.538,1,1.0,49.266
20200706_2254,-5.69,110.55,535.0,C1.LL05.,-41.405,-73.474,132.761,1602.732,1624.446,1631.057,166.0,3.805,0.032,-0.023,-0.022,-0.004,-0.008,-2.7,-2.9,0.782,0.851,-3.7,0.687,0.687,-3.9,0.752,0.687,-3.9,0.751,0.687,-4.1,0.743,0.687,-4.0,0.744,0.687,0,-1.0,175.908
20200706_2254,-5.69,110.55,535.0,C1.AC02.,-26.836,-69.129,147.473,1688.985,1724.794,1736.263,167.0,1.279,-0.015,0.125,0.135,0.172,0.171,1.8,5.1,0.787,-0.779,10.8,0.57,0.57,1.5,0.581,0.57,1.4,0.58,0.57,1.0,0.596,0.57,1.0,0.598,0.57,0,-1.0,-179.473
20200706_2254,-5.69,110.55,535.0,ZC.ABDR.00,18.812,-70.627,166.828,1791.811,1850.946,1871.24,168.0,0.348,0.023,0.016,0.017,0.019,0.018,-11.0,-5.2,0.219,0.568,-8.0,0.362,0.362,-8.1,0.361,0.362,-8.1,0.365,0.362,-8.2,0.377,0.362,-8.3,0.375,0.362,0,-1.0,4.721
20200706_2254,-5.69,110.55,535.0,GT.PLCA.00,-40.733,-70.551,133.566,1607.638,1630.03,1636.867,169.0,3.115,0.3,0.363,0.358,0.342,0.344,0.3,-1.2,0.757,0.579,-10.7,0.284,0.284,-11.0,0.332,0.284,-11.0,0.33,0.284,-11.2,0.292,0.284,-11.1,0.303,0.284,0,-1.0,178.854
20200706_2254,-5.69,110.55,535.0,BK.MNRC.00,38.879,-122.443,121.904,1534.561,1548.18,1552.227,170.0,4.697,0.403,0.478,0.488,0.474,0.472,1.3,1.5,0.839,0.897,1.7,0.723,0.723,2.0,0.733,0.723,1.8,0.721,0.723,1.9,0.736,0.723,2.0,0.733,0.723,1,1.0,47.076
20200706_2254,-5.69,110.55,535.0,CI.CTC.,33.655,-115.99,128.659,1577.414,1595.843,1601.384,171.0,3.448,0.483,0.46,0.472,0.471,0.472,-0.6,0.0,0.826,0.843,-0.1,0.646,0.646,0.3,0.623,0.646,-0.1,0.63,0.646,0.0,0.633,0.646,0.1,0.627,0.646,1,1.0,50.648
20200706_2254,-5.69,110.55,535.0,BK.WEAV.00,40.746,-122.984,120.849,1527.733,1540.675,1544.516,172.0,3.377,0.352,0.406,0.401,0.386,0.393,1.1,1.1,0.534,0.719,0.5,0.741,0.741,1.0,0.76,0.741,0.6,0.795,0.741,0.9,0.773,0.741,0.8,0.776,0.741,1,1.0,45.212
20200706_2254,-5.69,110.55,535.0,C1.LR05.,-40.23,-72.004,134.02,1610.391,1633.17,1640.137,173.0,2.2,0.16,0.147,0.146,0.145,0.144,-2.0,-2.6,0.629,0.685,3.2,0.421,0.421,3.1,0.425,0.421,3.1,0.424,0.421,2.8,0.432,0.421,2.9,0.429,0.421,0,-1.0,177.302
20200706_2254,-5.69,110.55,535.0,NU.MGAN.,12.149,-86.248,162.202,1768.318,1821.429,1839.368,174.0,4.123,0.509,0.488,0.508,0.5,0.491,0.3,-3.2,0.56,0.367,-3.0,0.52,0.52,1.1,0.363,0.52,-3.9,0.398,0.52,-3.9,0.39,0.52,-3.5,0.369,0.52,0,-1.0,67.08
20200706_2254,-5.69,110.55,535.0,LD.UNH.,43.093,-70.865,142.576,1661.068,1691.796,1701.476,175.0,0.413,0.12,0.114,0.115,0.117,0.116,1.4,-4.6,0.646,-0.798,-1.0,0.543,0.543,-0.7,0.556,0.543,-0.8,0.554,0.543,-1.2,0.562,0.543,-1.2,0.563,0.543,0,-1.0,1.689
20200706_2254,-5.69,110.55,535.0,CI.ERR.,33.117,-115.823,128.992,1579.489,1598.174,1603.797,176.0,2.037,0.529,0.56,0.555,0.554,0.55,-0.1,0.8,0.848,0.719,-0.1,0.941,0.941,0.4,0.923,0.941,0.0,0.929,0.941,0.1,0.926,0.941,0.3,0.926,0.941,1,1.0,51.218
20200706_2254,-5.69,110.55,535.0,BK.SCZ.00,36.598,-121.403,123.468,1544.615,1559.273,1563.639,177.0,4.823,0.46,0.511,0.515,0.511,0.512,0.3,0.9,0.862,0.922,0.3,0.745,0.745,0.4,0.751,0.745,0.1,0.74,0.745,0.2,0.748,0.745,0.3,0.744,0.745,1,1.0,49.27
20200706_2254,-5.69,110.55,535.0,NA.SABQ.,17.627,-63.249,166.613,1790.734,1849.584,1869.763,178.0,1.279,0.481,0.444,0.444,0.437,0.433,0.7,0.5,0.86,0.814,-0.1,0.91,0.91,-0.7,0.631,0.91,-0.8,0.664,0.91,-0.9,0.704,0.91,-0.9,0.678,0.91,0,-1.0,-25.591
20200706_2254,-5.69,110.55,535.0,TX.833A.,28.324,-99.394,143.713,1667.617,1699.49,1709.569,179.0,0.366,0.039,0.025,0.028,0.029,0.028,-0.1,2.4,0.741,0.926,1.5,0.179,0.179,1.0,0.195,0.179,0.7,0.202,0.179,0.6,0.2,0.179,0.6,0.197,0.179,0,-1.0,47.743
20200706_2254,-5.69,110.55,535.0,LD.KSCT.,41.726,-73.484,143.785,1668.032,1699.98,1710.084,180.0,4.38,0.742,0.702,0.705,0.718,0.721,1.1,1.2,0.946,0.957,0.6,0.873,0.873,0.6,0.871,0.873,0.6,0.867,0.873,0.3,0.861,0.873,0.3,0.862,0.873,1,0.0,5.062
20200706_2254,-5.69,110.55,535.0,NM.UALR.,34.775,-92.343,144.049,1669.547,1701.764,1711.962,181.0,5.498,0.722,0.687,0.677,0.659,0.665,-0.4,-0.4,0.962,0.924,-1.1,0.833,0.833,-1.3,0.84,0.833,-1.5,0.831,0.833,-1.8,0.827,0.833,-1.7,0.83,0.833,1,0.0,32.786
20200706_2254,-5.69,110.55,535.0,CI.CAR.,35.308,-119.846,125.097,1555.005,1570.792,1575.507,182.0,4.276,0.458,0.472,0.455,0.457,0.461,-0.2,0.0,0.827,0.852,-0.3,0.635,0.635,-0.1,0.683,0.635,-0.3,0.665,0.635,-0.1,0.683,0.635,-0.1,0.675,0.635,1,1.0,50.197
20200706_2254,-5.69,110.55,535.0,CM.SMAR.00,11.164,-74.225,172.772,1821.008,1888.256,1911.846,183.0,1.86,0.378,0.377,0.378,0.375,0.377,-0.5,-0.8,0.855,0.892,-1.1,0.7,0.7,0.3,0.65,0.7,0.2,0.614,0.7,0.2,0.591,0.7,0.2,0.601,0.7,0,-1.0,38.388
20200706_2254,-5.69,110.55,535.0,LD.GCMD.,39.562,-79.338,144.973,1674.832,1708.001,1718.534,184.0,5.308,0.652,0.69,0.681,0.657,0.654,0.5,0.5,0.904,0.946,-0.7,0.874,0.874,-0.4,0.876,0.874,-0.6,0.876,0.874,-1.0,0.875,0.874,-1.0,0.876,0.874,1,0.0,13.236
20200706_2254,-5.69,110.55,535.0,PY.BPH09.,33.613,-116.46,128.312,1575.253,1593.416,1598.873,185.0,5.313,0.47,0.51,0.501,0.502,0.505,-1.0,-1.0,0.894,0.878,-1.6,0.432,0.432,-1.1,0.47,0.432,-1.4,0.469,0.432,-1.3,0.473,0.432,-1.2,0.465,0.432,0,-1.0,50.889
20200706_2254,-5.69,110.55,535.0,CI.EML.,32.891,-116.846,128.277,1575.031,1593.167,1598.616,186.0,3.854,0.46,0.447,0.444,0.452,0.448,-0.1,0.3,0.75,0.807,-0.2,0.331,0.331,0.2,0.346,0.331,-0.2,0.345,0.331,-0.1,0.352,0.331,0.0,0.346,0.331,0,-1.0,51.897
20200706_2254,-5.69,110.55,535.0,BK.TULE.00,41.965,-121.467,121.443,1531.578,1544.899,1548.855,187.0,2.025,0.218,0.134,0.152,0.141,0.145,0.3,-4.8,0.49,0.496,0.4,0.646,0.646,-4.9,0.641,0.646,-5.1,0.627,0.646,-4.9,0.632,0.646,-5.0,0.631,0.646,0,-1.0,43.387
20200706_2254,-5.69,110.55,535.0,1P.PEMO.,-47.851,-72.032,126.411,1563.322,1580.056,1585.066,188.0,2.953,0.248,0.351,0.345,0.314,0.325,0.9,1.2,0.786,0.723,0.6,0.797,0.797,0.4,0.801,0.797,0.4,0.802,0.797,0.4,0.805,0.797,0.3,0.804,0.797,1,-1.0,177.853
20200706_2254,-5.69,110.55,535.0,BK.LCUV.00,35.652,-120.732,124.301,1549.939,1565.167,1569.71,189.0,2.738,0.485,0.412,0.439,0.438,0.437,0.1,0.8,0.511,0.233,0.6,0.458,0.458,0.9,0.555,0.458,0.6,0.524,0.458,0.7,0.542,0.458,0.8,0.533,0.458,1,1.0,50.113
20200706_2254,-5.69,110.55,535.0,C1.MT09.,-33.776,-70.989,140.507,1649.026,1677.725,1686.702,190.0,2.657,0.342,0.328,0.331,0.348,0.344,2.1,2.1,0.981,0.946,-0.4,0.67,0.67,0.2,0.594,0.67,0.1,0.597,0.67,-0.5,0.63,0.67,-0.5,0.622,0.67,1,4.0,178.003
20200706_2254,-5.69,110.55,535.0,NM.BLO.,39.172,-86.522,143.137,1664.302,1695.592,1705.467,191.0,5.476,0.706,0.723,0.718,0.708,0.707,-0.3,0.0,0.992,0.985,-0.8,0.895,0.895,-0.5,0.911,0.895,-0.6,0.914,0.895,-1.0,0.919,0.895,-1.0,0.92,0.895,1,0.0,22.158
20200706_2254,-5.69,110.55,535.0,OH.M53A.,41.439,-80.675,142.874,1662.788,1693.814,1703.597,192.0,3.952,0.786,0.805,0.808,0.794,0.8,0.0,0.1,0.846,0.886,-0.7,0.89,0.89,-0.4,0.889,0.89,-0.4,0.893,0.89,-0.9,0.89,0.89,-0.8,0.892,0.89,1,0.0,13.901
20200706_2254,-5.69,110.55,535.0,1P.LPRF.,-50.279,-70.81,124.019,1548.138,1563.171,1567.654,193.0,1.182,0.012,0.022,0.015,0.002,0.007,1.0,4.2,0.694,-0.833,0.7,0.726,0.726,0.8,0.708,0.726,0.8,0.71,0.726,0.7,0.72,0.726,0.6,0.716,0.726,0,-1.0,178.954
20200706_2254,-5.69,110.55,535.0,CC.SVIC.,43.643,-121.253,120.911,1528.133,1541.115,1544.967,194.0,3.45,0.237,0.135,0.133,0.131,0.132,1.2,-3.3,0.727,-0.301,5.8,0.353,0.353,1.2,0.408,0.353,-8.4,0.401,0.353,-8.3,0.401,0.353,-8.3,0.392,0.353,0,-1.0,41.52
20200706_2254,-5.69,110.55,535.0,NU.BOAB.,12.449,-85.666,162.629,1770.512,1824.17,1842.319,195.0,4.497,0.693,0.654,0.63,0.637,0.647,0.4,0.4,0.957,0.956,0.0,0.82,0.82,0.1,0.795,0.82,-0.5,0.762,0.82,-0.4,0.772,0.82,-0.1,0.785,0.82,1,2.0,65.44
20200706_2254,-5.69,110.55,535.0,1P.BRMY.,-52.143,-73.153,122.081,1535.704,1549.438,1553.52,196.0,1.97,0.274,0.219,0.222,0.236,0.241,-1.7,-1.7,0.75,0.733,-1.9,0.717,0.717,-2.0,0.729,0.717,-2.0,0.735,0.717,-2.0,0.753,0.717,-2.0,0.755,0.717,0,-1.0,177.324
20200706_2254,-5.69,110.55,535.0,CI.GMA.,34.291,-116.383,128.115,1574.021,1592.033,1597.442,197.0,5.685,0.349,0.344,0.33,0.33,0.331,-1.3,-0.3,0.748,0.713,1.8,0.272,0.272,-0.1,0.278,0.272,-0.1,0.288,0.272,-0.1,0.291,0.272,-0.1,0.281,0.272,0,-1.0,50.06
20200706_2254,-5.69,110.55,535.0,CX.PB02.,-21.32,-69.896,152.987,1719.504,1761.429,1775.14,198.0,4.379,0.037,0.204,0.188,0.154,0.168,0.8,-0.9,0.508,0.422,8.5,0.387,0.387,8.5,0.328,0.387,8.5,0.33,0.387,8.1,0.344,0.387,8.1,0.34,0.387,0,-1.0,179.099
20200706_2254,-5.69,110.55,535.0,CI.DTP.,35.267,-117.846,126.633,1564.724,1581.622,1586.684,199.0,8.136,0.478,0.501,0.483,0.487,0.488,-1.2,-0.7,0.842,0.932,-0.7,0.594,0.594,-0.3,0.635,0.594,-0.7,0.612,0.594,-0.5,0.619,0.594,-0.5,0.615,0.594,1,1.0,49.505
20200706_2254,-5.69,110.55,535.0,NA.SEUS.,17.493,-62.981,166.61,1790.718,1849.564,1869.742,200.0,1.332,0.303,0.366,0.376,0.384,0.372,0.2,0.4,0.912,0.875,0.3,0.672,0.672,-0.6,0.577,0.672,-0.6,0.608,0.672,-0.7,0.647,0.672,-0.7,0.615,0.672,0,-1.0,-26.81
20200706_2254,-5.69,110.55,535.0,1P.ES3R.,-50.773,-72.426,123.478,1544.682,1559.346,1563.715,201.0,4.344,0.165,-0.018,-0.006,0.055,0.04,-1.0,-1.0,0.812,0.805,-1.3,0.712,0.712,-1.3,0.631,0.712,-1.3,0.643,0.712,-1.4,0.68,0.712,-1.4,0.676,0.712,0,-1.0,177.749
20200706_2254,-5.69,110.55,535.0,CC.CLBH.,42.908,-122.143,120.613,1526.2,1538.994,1542.789,202.0,2.218,0.457,0.336,0.342,0.341,0.342,1.2,1.7,0.749,0.855,1.4,0.624,0.624,1.9,0.758,0.624,1.6,0.754,0.624,1.8,0.763,0.624,1.8,0.766,0.624,1,1.0,42.608
20200706_2254,-5.69,110.55,535.0,DR.SC01.,19.427,-70.728,166.206,1788.693,1847.005,1866.97,203.0,1.544,0.411,0.406,0.406,0.403,0.401,-0.6,-4.2,0.963,-0.579,-0.3,0.886,0.886,-0.2,0.881,0.886,-0.3,0.88,0.886,-0.4,0.868,0.886,-0.4,0.869,0.886,0,-1.0,4.891
20200706_2254,-5.69,110.55,535.0,C.GO03.,-27.594,-70.235,146.708,1684.671,1719.664,1730.841,204.0,1.577,0.34,0.206,0.207,0.211,0.215,1.0,-4.7,0.69,-0.422,-0.4,0.7,0.7,0.1,0.629,0.7,0.0,0.635,0.7,-0.4,0.663,0.7,-0.3,0.662,0.7,0,-1.0,178.746
20200706_2254,-5.69,110.55,535.0,CX.PB12.,-18.614,-70.328,155.681,1734.049,1779.12,1794.014,205.0,1.391,0.306,0.212,0.221,0.251,0.249,-4.2,-4.1,0.566,0.544,8.2,0.372,0.372,1.7,0.632,0.372,1.7,0.62,0.372,1.3,0.592,0.372,1.4,0.598,0.372,0,-1.0,178.014
20200706_2254,-5.69,110.55,535.0,UU.SRU.01,39.111,-110.524,130.136,1586.594,1606.175,1612.085,206.0,8.323,0.588,0.623,0.619,0.614,0.618,-0.5,0.2,0.835,0.84,-0.3,0.578,0.578,0.1,0.537,0.578,-0.2,0.531,0.578,-0.1,0.524,0.578,-0.1,0.526,0.578,1,1.0,41.765
20200706_2254,-5.69,110.55,535.0,C1.BI02.,-36.663,-71.273,137.612,1631.95,1657.923,1665.971,207.0,1.832,0.336,0.366,0.364,0.372,0.381,1.5,1.4,0.911,0.848,-7.3,0.564,0.564,-7.3,0.588,0.564,-7.3,0.588,0.564,-7.4,0.582,0.564,-7.5,0.581,0.564,0,-1.0,177.844
20200706_2254,-5.69,110.55,535.0,BK.WINE.00,36.67,-119.908,124.565,1551.623,1567.036,1571.635,208.0,2.183,0.474,0.44,0.468,0.47,0.469,1.2,0.8,0.942,0.867,1.2,0.832,0.832,1.6,0.819,0.832,1.1,0.808,0.832,1.3,0.814,0.832,1.4,0.814,0.832,1,1.0,48.671
20200706_2254,-5.69,110.55,535.0,ZC.CADR.00,19.667,-69.94,166.015,1787.73,1845.789,1865.654,209.0,1.957,0.057,0.07,0.068,0.053,0.056,-2.0,1.7,0.228,-0.53,-2.5,0.833,0.833,-2.4,0.859,0.833,-2.4,0.86,0.833,-2.6,0.858,0.833,-2.6,0.859,0.833,0,-1.0,1.846
20200706_2254,-5.69,110.55,535.0,Y4.VB07.,-39.448,-71.939,134.804,1615.134,1638.589,1645.784,210.0,2.19,0.078,0.246,0.234,0.202,0.213,-8.6,-4.8,0.429,-0.482,-10.3,0.697,0.697,-10.4,0.651,0.697,-10.4,0.659,0.697,-10.6,0.69,0.697,-10.6,0.686,0.697,0,-1.0,177.305
20200706_2254,-5.69,110.55,535.0,CI.GMR.,34.785,-115.66,128.471,1576.243,1594.527,1600.023,211.0,5.081,0.561,0.626,0.614,0.622,0.62,-1.0,-0.4,0.866,0.838,-0.8,0.577,0.577,-0.3,0.562,0.577,-0.7,0.565,0.577,-0.5,0.57,0.577,-0.5,0.564,0.577,1,1.0,49.181
20200706_2254,-5.69,110.55,535.0,SB.CPSLO.01,35.302,-120.667,124.47,1551.015,1566.361,1570.94,212.0,3.53,0.549,0.496,0.505,0.509,0.507,0.1,0.3,0.748,0.829,-0.1,0.727,0.727,0.2,0.778,0.727,-0.1,0.761,0.727,0.1,0.767,0.727,0.1,0.765,0.727,1,1.0,50.489
20200706_2254,-5.69,110.55,535.0,CI.CYP.,32.906,-116.627,128.442,1576.065,1594.327,1599.816,213.0,2.417,0.409,0.416,0.422,0.425,0.421,0.4,0.3,0.909,0.914,1.7,0.354,0.354,1.7,0.34,0.354,1.5,0.354,0.354,1.5,0.353,0.354,1.7,0.344,0.354,0,-1.0,51.793
20200706_2254,-5.69,110.55,535.0,YB.MOJI.00,34.738,-115.955,128.267,1574.966,1593.094,1598.54,214.0,5.878,0.529,0.573,0.563,0.566,0.568,-0.8,-0.6,0.87,0.874,-0.6,0.562,0.562,-0.1,0.554,0.562,-0.5,0.556,0.562,-0.4,0.562,0.562,-0.3,0.556,0.562,1,1.0,49.36
20200706_2254,-5.69,110.55,535.0,CI.DLA.,33.848,-118.096,126.959,1566.775,1583.915,1589.051,215.0,1.749,0.337,0.266,0.299,0.281,0.28,1.8,2.0,0.671,0.688,1.7,0.927,0.927,2.1,0.903,0.927,1.7,0.919,0.927,1.9,0.916,0.927,1.9,0.915,0.927,0,-1.0,51.248
20200706_2254,-5.69,110.55,535.0,CC.KWBU.,43.752,-121.312,120.827,1527.591,1540.52,1544.356,216.0,3.151,0.15,0.148,0.147,0.144,0.146,0.9,-3.6,0.666,-0.636,6.8,0.43,0.43,-7.7,0.441,0.43,-8.0,0.459,0.43,-7.9,0.45,0.43,-7.9,0.448,0.43,0,-1.0,41.425
20200706_2254,-5.69,110.55,535.0,BK.YUBA.00,39.338,-120.537,123.112,1542.332,1556.748,1561.04,217.0,10.512,0.497,0.445,0.444,0.445,0.446,0.6,0.9,0.726,0.902,0.7,0.546,0.546,1.0,0.582,0.546,0.7,0.549,0.546,0.9,0.561,0.546,0.9,0.558,0.546,1,1.0,45.919
20200706_2254,-5.69,110.55,535.0,CN.GAC.,45.703,-75.478,139.646,1643.973,1671.847,1680.542,218.0,5.312,0.599,0.644,0.633,0.609,0.616,0.1,0.3,0.938,0.904,-0.8,0.896,0.896,-0.5,0.895,0.896,-0.7,0.892,0.896,-1.0,0.889,0.896,-0.9,0.889,0.896,1,0.0,6.469
20200706_2254,-5.69,110.55,535.0,CI.HYS.,34.865,-117.57,126.993,1566.99,1584.154,1589.299,219.0,3.876,0.633,0.6,0.595,0.597,0.602,-0.7,-0.4,0.88,0.921,-0.6,0.743,0.743,-0.4,0.784,0.743,-0.7,0.769,0.743,-0.6,0.775,0.743,-0.5,0.772,0.743,1,1.0,49.863
20200706_2254,-5.69,110.55,535.0,CI.GLA.,33.051,-114.827,129.788,1584.434,1603.741,1609.562,220.0,4.074,0.525,0.509,0.487,0.492,0.502,-1.2,-1.2,0.73,0.725,-1.5,0.81,0.81,-1.2,0.778,0.81,-1.6,0.777,0.81,-1.5,0.775,0.81,-1.4,0.774,0.81,1,1.0,50.879
20200706_2254,-5.69,110.55,535.0,PY.BPH13.,33.609,-116.46,128.314,1575.26,1593.424,1598.882,221.0,5.051,0.468,0.505,0.497,0.498,0.5,-0.9,-0.9,0.885,0.867,-1.3,0.382,0.382,-0.9,0.42,0.382,-1.2,0.42,0.382,-1.1,0.424,0.382,-1.0,0.416,0.382,0,-1.0,50.894
20200706_2254,-5.69,110.55,535.0,C1.MT02.,-33.259,-71.138,141.018,1652.013,1681.206,1690.354,222.0,2.087,0.417,0.443,0.447,0.455,0.456,2.2,1.8,0.821,0.778,0.9,0.56,0.56,0.7,0.958,0.56,0.7,0.955,0.56,0.1,0.936,0.56,0.2,0.939,0.56,1,4.0,177.773
20200706_2254,-5.69,110.55,535.0,CC.CIHL.,43.751,-121.149,120.935,1528.292,1541.289,1545.146,223.0,4.698,0.404,0.296,0.296,0.292,0.291,1.6,1.5,0.915,0.913,0.6,0.541,0.541,1.5,0.617,0.541,1.4,0.62,0.541,1.5,0.618,0.541,1.6,0.626,0.541,0,-1.0,41.369
20200706_2254,-5.69,110.55,535.0,AZ.KNW.,33.714,-116.712,128.08,1573.801,1591.786,1597.187,224.0,5.511,0.556,0.555,0.552,0.551,0.556,0.2,0.1,0.952,0.956,-0.4,0.741,0.741,0.1,0.772,0.741,-0.2,0.77,0.741,-0.1,0.773,0.741,0.0,0.768,0.741,1,1.0,50.871
20200706_2254,-5.69,110.55,535.0,CC.WIFE.,44.06,-121.817,120.369,1524.615,1537.256,1541.005,225.0,4.515,0.418,0.391,0.386,0.39,0.392,0.2,-0.1,0.558,0.572,-0.1,0.783,0.783,-0.1,0.769,0.783,-0.1,0.767,0.783,-0.1,0.773,0.783,-0.1,0.774,0.783,1,1.0,41.274
20200706_2254,-5.69,110.55,535.0,DK.NRS.,61.16,-45.419,121.684,1533.142,1546.618,1550.621,226.0,2.628,0.351,0.375,0.373,0.372,0.373,-2.2,-2.2,0.695,0.649,3.2,0.43,0.43,-1.6,0.44,0.43,-1.8,0.442,0.43,-1.8,0.45,0.43,-1.8,0.451,0.43,0,-1.0,-13.342
20200706_2254,-5.69,110.55,535.0,NA.SMRT.,18.05,-63.075,166.161,1788.464,1846.716,1866.657,227.0,1.046,0.005,0.015,0.016,0.017,0.017,-11.3,2.9,0.215,-0.857,8.3,0.758,0.758,7.5,0.676,0.758,7.6,0.695,0.758,7.5,0.718,0.758,7.4,0.702,0.758,0,-1.0,-25.419
20200706_2254,-5.69,110.55,535.0,C1.MT14.,-33.396,-70.536,140.901,1651.329,1680.408,1689.516,228.0,2.039,0.298,0.311,0.31,0.323,0.324,2.6,2.5,0.58,0.593,-1.9,0.825,0.825,1.3,0.624,0.825,1.2,0.626,0.825,0.7,0.645,0.825,0.7,0.643,0.825,1,4.0,178.573
20200706_2254,-5.69,110.55,535.0,GT.LPAZ.00,-16.288,-68.131,157.983,1746.308,1794.148,1810.084,229.0,2.948,0.237,0.289,0.291,0.305,0.305,1.4,1.3,0.941,0.852,0.7,0.717,0.717,0.8,0.73,0.717,0.8,0.734,0.717,0.5,0.737,0.717,0.5,0.738,0.717,0,-1.0,-176.688
20200706_2254,-5.69,110.55,535.0,IM.TKL.,35.658,-83.774,147.264,1687.808,1723.393,1734.782,230.0,3.191,0.674,0.659,0.642,0.612,0.607,-0.9,-0.7,0.956,0.965,-1.3,0.933,0.933,-1.4,0.936,0.933,-1.5,0.933,0.933,-1.8,0.928,0.933,-1.8,0.928,0.933,1,0.0,21.644
20200706_2254,-5.69,110.55,535.0,CI.CGO.,36.55,-117.803,126.176,1561.837,1578.399,1583.355,231.0,3.499,0.444,0.456,0.442,0.44,0.441,-1.2,-1.5,0.631,0.649,2.8,0.486,0.486,3.0,0.518,0.486,2.7,0.53,0.486,2.9,0.53,0.486,2.9,0.523,0.486,1,1.0,48.017
20200706_2254,-5.69,110.55,535.0,1P.TRLG.,-49.476,-71.573,124.803,1553.141,1568.72,1573.372,232.0,1.279,0.3,0.501,0.494,0.457,0.458,0.6,0.6,0.521,0.455,-0.2,0.836,0.836,0.1,0.852,0.836,0.1,0.852,0.836,-0.1,0.85,0.836,0.0,0.85,0.836,0,-1.0,178.324
20200706_2254,-5.69,110.55,535.0,LD.FRNY.,44.835,-73.588,140.688,1650.088,1678.961,1687.999,233.0,6.72,0.67,0.735,0.737,0.734,0.728,0.7,0.7,0.981,0.982,-0.5,0.924,0.924,-0.3,0.934,0.924,-0.4,0.938,0.924,-0.7,0.943,0.924,-0.7,0.943,0.924,1,0.0,4.606
